OBJECTID_1,SHAPE_Area,SHAPE_Leng,WADMKC,WADMKK,WADMPR,mean,month,var,year
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,90.0480314104177,6,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,90.26547772261995,6,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,84.96228352851125,7,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,88.73641209764713,7,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,87.45472614863664,7,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,86.72990274021878,7,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,86.93833422863602,7,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,87.2905343040686,7,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,86.19338989785491,7,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,86.51844610953712,7,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,86.37520559563491,7,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,86.86615774032495,7,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,87.97055627394677,7,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,87.62756975702348,7,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,85.05239025221736,7,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,87.7158918703884,7,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,87.6362362665929,7,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,86.11550753512458,7,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,86.25960953595123,7,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,87.3036562793998,7,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,86.39978172038406,7,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,87.66458810724578,7,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,88.50473826853282,7,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,86.85117885789353,7,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,86.38009076759771,7,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,86.7080966377959,7,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,86.4760570311655,7,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,86.43993736591867,7,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,86.801423044004,7,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,84.02422288332102,7,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,86.9894395035147,7,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,88.14024394464886,7,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,85.462243522392,7,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,87.66821872963902,7,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,85.95470682582595,7,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,84.61344015077162,7,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,89.07256029695577,7,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,88.0161607705607,7,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,85.57243638856374,7,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,88.062431048055,7,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,87.05860430371746,7,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,86.64410431423234,7,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,87.06760960871725,7,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,88.07482188651583,7,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,80.7824279464929,8,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,89.0188717583646,8,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,86.40060697509918,8,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,85.35926448369895,8,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,87.02565314106972,8,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,87.34783769766541,8,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,86.6056074816771,8,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,84.31568552064961,8,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,83.95752637699655,8,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,86.07205705435018,8,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,88.43165782867983,8,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,87.8161778174817,8,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,85.6596139325355,8,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,87.26119717452934,8,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,87.47764873746391,8,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,86.61242698376402,8,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,84.87878303885657,8,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,86.11730683240908,8,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,83.94294156668826,8,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,86.79415946256437,8,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,88.0425614131756,8,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,85.1705079329562,8,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,84.16485823500844,8,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,84.68387910216525,8,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,84.4091154850106,8,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,86.7238151802081,8,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,87.10534981158426,8,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,84.65965862155139,8,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,86.56832068302182,8,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,87.52259059574561,8,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,82.76356454008932,8,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,88.03692717589732,8,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,83.59592850007282,8,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,80.26659928676231,8,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,89.49473221464257,8,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,87.34557925364177,8,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,82.94560403404869,8,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,87.3394657714565,8,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,86.16600705329604,8,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,84.87950694667894,8,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,85.67465035945582,8,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,87.42926250030943,8,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,81.41260953252966,9,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,90.19432519542657,9,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,88.00304137965637,9,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,87.43508423592716,9,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.87754302874417,9,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,88.9019105110094,9,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,88.09750833352723,9,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,85.19453883672276,9,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,84.92784613226127,9,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,88.03595094814098,9,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,89.76238130855586,9,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,89.39721281262754,9,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,87.43404481262164,9,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,88.78045420418384,9,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,89.12661407167539,9,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,88.18910832716594,9,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,87.25607192297252,9,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,87.8222184306025,9,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,85.37260572684528,9,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,88.25423546913052,9,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,89.23062907742946,9,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,85.79149844187411,9,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,86.10186082050606,9,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,85.86120638387122,9,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,84.86886360209184,9,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,88.64573590304884,9,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,88.92116183262222,9,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,86.43680460882385,9,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,88.5810880808296,9,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,88.80895961191263,9,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,85.66592083505272,9,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,89.34019971112342,9,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,86.1626149408386,9,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,80.531206948984,9,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,90.54922489439694,9,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,88.6654125598218,9,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,85.7716395199514,9,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,88.59123136679631,9,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,88.16091839718149,9,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,87.01036582323037,9,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,87.53968257270584,9,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,88.73327534887116,9,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,90.22838501275426,10,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,92.38535109822506,10,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,91.33942923305925,10,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,91.38657919026475,10,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,90.97496611231375,10,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,90.07627404444891,10,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,88.7668059677398,10,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,90.82024152416017,10,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,90.8322194778376,10,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,91.54699936253868,10,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,91.22012744589254,10,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,91.9753784776107,10,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,88.83936149366932,10,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,91.74971910716022,10,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,91.2114313128094,10,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,89.29297189566286,10,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,91.42211234640862,10,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,91.33540963213783,10,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,90.80980874694262,10,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,91.3450131481474,10,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,91.55522277285125,10,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,90.7488362602479,10,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,91.00978394666838,10,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,90.96502031895626,10,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,90.57952679669611,10,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,90.35429757003352,10,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,91.06093082957867,10,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,87.43384708125095,10,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,91.6823925759978,10,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,91.45159682893427,10,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,91.02818204570626,10,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,90.06679351784379,10,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,91.09635533043517,10,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,90.07766654575046,10,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,91.97726581405904,10,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,91.41631991185614,10,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,91.04176053714403,10,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,91.42143178496819,10,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,91.3708241015778,10,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,91.23891491760637,10,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,91.32912900569812,10,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,91.43299730053889,10,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,89.65180827458535,11,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,90.65529618633197,11,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,89.40936672012599,11,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,89.78973060940665,11,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,90.03407390439247,11,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,89.11457477783323,11,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,88.48387036645416,11,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,89.4460861259548,11,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,89.42815206524705,11,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,89.90634452720732,11,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,90.16867656322638,11,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,90.48095347235252,11,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,88.22039431091908,11,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,89.87158826108887,11,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,90.24852700768733,11,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,88.75212892140891,11,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,90.16176685654622,11,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,89.46380633074159,11,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,89.54660854522257,11,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,89.33374076395465,11,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,89.59550547187435,11,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,89.51786421475634,11,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,89.65941939416456,11,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,89.42534293688887,11,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,89.60992736272571,11,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,89.54834015262513,11,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,90.00435821406558,11,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,87.09735359646639,11,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,90.58085683167018,11,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,89.44459400972109,11,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,90.00919393919553,11,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,89.48273599984925,11,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,89.78789626021309,11,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,89.8302786809191,11,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,90.65145275473694,11,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,89.39321989494549,11,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,89.95411803732577,11,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,89.46143538643297,11,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,90.51064106864078,11,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,89.63440799559693,11,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,89.54886822232848,11,rh_percent,2022
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,89.41750733702688,11,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,91.24110037457842,12,rh_percent,2022
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,90.42678370004853,12,rh_percent,2022
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,90.87589604669684,12,rh_percent,2022
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,90.68134109274618,12,rh_percent,2022
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.87556403249881,12,rh_percent,2022
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,87.36114506986776,12,rh_percent,2022
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,86.97817815259057,12,rh_percent,2022
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,91.11500148534728,12,rh_percent,2022
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,91.15490270403392,12,rh_percent,2022
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,90.26574669729088,12,rh_percent,2022
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,89.22479171357485,12,rh_percent,2022
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,89.91735667943786,12,rh_percent,2022
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,86.79668962906023,12,rh_percent,2022
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,90.6751752621571,12,rh_percent,2022
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,89.47713226531692,12,rh_percent,2022
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,87.36333777135889,12,rh_percent,2022
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,90.54368255609285,12,rh_percent,2022
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,90.90368895108158,12,rh_percent,2022
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,91.18137074150837,12,rh_percent,2022
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,90.83728693570013,12,rh_percent,2022
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,90.89692982775057,12,rh_percent,2022
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,91.0218266400156,12,rh_percent,2022
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,91.10066953196863,12,rh_percent,2022
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,91.07677803835335,12,rh_percent,2022
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,91.08903805162387,12,rh_percent,2022
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,87.88943583516014,12,rh_percent,2022
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,88.79319389533907,12,rh_percent,2022
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,85.56872137540778,12,rh_percent,2022
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,90.21565803043852,12,rh_percent,2022
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,90.8568829763149,12,rh_percent,2022
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,91.08378488984474,12,rh_percent,2022
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,88.32453927071631,12,rh_percent,2022
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,90.97040467695071,12,rh_percent,2022
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,91.39915164080062,12,rh_percent,2022
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,90.05664688115652,12,rh_percent,2022
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,90.8432500056134,12,rh_percent,2022
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,91.0534555946231,12,rh_percent,2022
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,90.88221970516402,12,rh_percent,2022
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,90.80059582904063,12,rh_percent,2022
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,90.95114190879877,12,rh_percent,2022
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,90.94711536418275,12,rh_percent,2022
